CountryName,Province,Status,CityName,Latitude,Longitude
Saudi Arabia,Al Jawf,Provincial capital,Sakakah,29.9999970593987,40.1333045398636
Iraq,Diyala,Provincial capital,Ba qubah,33.7439970006584,44.642997537758
Iraq,Al Anbar,Provincial capital,Ar-Ramadi,33.432003045707,43.3119965803243
Iraq,Baghdad,National and provincial capital,Baghdad,33.3340021333716,44.3979996422366
Iraq,Karbala',Provincial capital,Karbala',32.6140020937498,44.0250036114753
Iraq,Babil,Provincial capital,Al-Hillah,32.4970020025009,44.445996522753
Iraq,Al Qadisiyah,Provincial capital,Ad Diwaniyah,31.9869990715762,44.9280006114418
Iraq,An Najaf,Provincial capital,An Najaf,31.983300015342,44.3332985101925
Uganda,Nile,Provincial capital,Arua,3.02400005399184,30.8989986274835
Uganda,Northern,Provincial capital,Gulu,2.77900199298675,32.2849985755056
Uganda,Western,Provincial capital,Fort Portal,0.671004121125129,30.2750016159794
Uganda,North Buganda,Provincial capital,Bombo,0.583299105614657,32.5332995248648
Uganda,Busoga,Provincial capital,Jinja,0.438003128961576,33.2029984894995
Uganda,Central,National and provincial capital,Kampala,0.323001087413914,32.5749966079589
Central African Republic,Vakaga,Provincial capital,Birao,10.2760020352794,22.7940035125648
Sudan,A'ali an Nil,Provincial capital,Malakal,9.53000103763927,31.6549984787802
Sudan,Bahr al Ghazal,Provincial capital,Wau,7.69599909386925,27.9919984861272
Central African Republic,Haut-Mbomou,Provincial capital,Obo,5.38900199181769,26.4950015320775
Central African Republic,Mbomou,Provincial capital,Bangassou,4.7379510497718,22.8257374864726
"Congo, DRC",Haut-Zaire,Provincial capital,Kisangani,0.519003077568293,25.1960046178834
Sudan,Ash Shamaliyah,Other,Wadi Halfa,21.7600020301355,31.2800045638013
Sudan,Ash Shamaliyah,Provincial capital,Dongola,19.1690010447345,30.474000515202
Sudan,Al Khartum,Other,Omdurman,15.6200040687785,32.4800015408094
Sudan,Al Khartum,National and provincial capital,Khartoum,15.5500019986791,32.5299966365107
Sudan,Darfur,Provincial capital,El Fasher,13.6269991368633,25.3500035456579
Sudan,Kurdufan,Other,El Obeid,13.1799960004824,30.1599995744317
Saudi Arabia,Najran,Provincial capital,Najran,17.483301088287,44.1333005861192
Saudi Arabia,Makkah,Other,Mecca,21.4273800406129,39.8148395119025
Sudan,Ash Sharqiyah,Other,Port Sudan,19.615707137947,37.2196895201979
Yemen,Sa'dah,Provincial capital,Sa'Dah,16.9430040567733,43.7650026364429
Eritrea,Hamasen,National capital,Asmara,15.3299971002077,38.9700005855788
Ethiopia,Gonder,Provincial capital,Gonder,12.6000001010596,37.4679995711583
Saudi Arabia,Makkah,Other,Jeddah,21.5430031423336,39.1730045203216
Saudi Arabia,'Asir,Provincial capital,Abha,18.2199961123516,42.5079995175438
Saudi Arabia,Jizan,Provincial capital,Jaizan,16.8485219889673,42.5709635676172
Yemen,Hajjah,Provincial capital,Hajjah,15.6930030479462,43.6030025737458
Yemen,San'a',National and provincial capital,Sanaa,15.3614431325485,44.2095034944129
Yemen,Al Hudaydah,Provincial capital,Al Hudaydah,14.7950010067493,42.9460024941514
Yemen,Dhamar,Provincial capital,Dhamar,14.5500031112279,44.3930045179834
Ethiopia,Tigray,Provincial capital,Mek'ele,13.4960040925553,39.4740005967657
Yemen,Ibb,Provincial capital,Ibb,13.9680000605025,44.1790025392498
Yemen,Ta'izz,Provincial capital,Ta'izz,13.5700020965736,44.0150045923351
Yemen,Lahij,Provincial capital,Lahij,13.0332960604647,44.9000016037222
Djibouti,Obock,Provincial capital,Obock,11.9670030952659,43.2909995171931
Djibouti,Tadjoura,Provincial capital,Tadjoura,11.7833039877552,42.9000034978526
Djibouti,Djibouti,National and provincial capital,Djibouti,11.5000020860881,43.1000015874095
Ethiopia,Welo,Provincial capital,Dese,11.0833019864139,39.6833044944145
Ethiopia,Harerge,Provincial capital,Harar,9.29999712002761,42.1333026457332
Djibouti,'Ali Sabih,Provincial capital,Ali Sabieh,11.1519990523769,42.7120026426209
Djibouti,Dikhil,Provincial capital,Dikhil,11.1040020063768,42.3720005783487
Somalia,Woqooyi Galbeed,Provincial capital,Hargeysa,9.56099711991071,44.0600045637833
Ethiopia,Bale,Provincial capital,Goba,7.00599611166822,39.9750035334008
Uganda,Karamoja,Provincial capital,Moroto,2.53299597101343,34.6460045794126
Uganda,Eastern,Provincial capital,Mbale,1.0809989884119,34.1669975652757
Kenya,Western,Provincial capital,Kakamega,0.280998025033981,34.7419985059291
Ethiopia,Gojam,Provincial capital,Debre Markos,10.3339981004197,37.7299985958921
Ethiopia,Welega,Provincial capital,Nek'emte,9.0870031022622,36.5400006380243
Ethiopia,Shewa,National and provincial capital,Addis Ababa,9.02999712585489,38.7000005914061
Ethiopia,Ilubabor,Provincial capital,Gore,8.14899604838659,35.5370045105375
Ethiopia,Arsi,Provincial capital,Asela,7.94999698368031,39.1400016177149
Ethiopia,Kefa,Provincial capital,Jima,7.67799910528998,36.8379996399165
Ethiopia,Sidamo,Provincial capital,Awasa,7.05999607740604,38.4769986183828
Ethiopia,Gamo Gofa,Provincial capital,Arba Minch,6.03330302088818,37.5499985446157
Somalia,Bakool,Provincial capital,Xuddur,4.18329897275649,43.8667026050125
Somalia,Gedo,Provincial capital,Garbahaarey,3.32700311625487,42.2270016448639
Somalia,Bay,Provincial capital,Baydhabo,3.13329605348638,43.4999976010397
Somalia,Shabeellaha Hoose,Provincial capital,Marka,1.80000000318309,44.8333025874605
Kenya,North-Eastern,Provincial capital,Wajir,1.74799808714655,40.0470034877178
Somalia,Jubbada Dhexe,Provincial capital,Bu'aale,1.08330301739904,42.5833025256987
Norway,Sor-Trondelag,Provincial capital,Trondheim,63.4159981793573,10.4120014765117
Norway,More Og Romsdal,Provincial capital,Molde,62.7360031524142,7.16400057699997
Norway,Hordaland,Other,Bergen,60.3500041514572,5.49068459018926
Denmark,Ringkobing,Provincial capital,Ringkobing,56.0840040449476,8.25399957283113
Germany,Bremen,Provincial capital,Bremen,53.0800021815904,8.85799854605469
Germany,Niedersachsen,Provincial capital,Hannover,52.3860030999868,9.72900060438272
Germany,Thuringen,Provincial capital,Erfurt,50.9760000781639,11.0359984880158
Germany,Hessen,Other,Frankfurt,50.1300001184872,8.6681614841404
France,Picardie,Provincial capital,Amiens,49.887999132034,2.30200246670591
France,Haute-Normandie,Provincial capital,Rouen,49.4319961668472,1.0770035565302
France,Basse-Normandie,Other,Le Havre,49.5022297485859,0.118432675743207
France,Ile-de-France,National and provincial capital,Paris,48.8819971593615,2.43299751101398
Germany,Baden-Wurttemberg,Provincial capital,Stuttgart,48.7899991667638,9.18199850596523
France,Centre,Provincial capital,Orleans,47.9140021496663,1.90600255247827
France,Poitou-Charentes,Provincial capital,Poitiers,46.5849990764502,0.340002553179716
France,Limousin,Provincial capital,Limoges,45.8309971093711,1.25199954743579
France,Nord-Pas-de-Calais,Other,Dunkirk,51.0499980821823,2.34999951270598
Belgium,Liege,Provincial capital,Liege,50.6230020856832,5.56900254513121
Belgium,Namur,Provincial capital,Namur,50.4649981223887,4.86800151893931
Belgium,Hainaut,Provincial capital,Mons,50.4459991089588,3.93900356095457
France,Champagne-Ardenne,Provincial capital,Reims,49.2380011625117,4.03000252870157
France,Bourgogne,Provincial capital,Dijon,47.3180041458818,5.03600450137412
France,Auvergne,Provincial capital,Clermont-Ferrand,45.7839990882216,3.09099644997534
France,Rhone-Alpes,Provincial capital,Lyon,45.7470000862124,4.85499648912952
Netherlands,Zuid-Holland,Other,Europoort,51.9499981730805,4.13330454457596
Netherlands,Noord-Brabant,Provincial capital,'s-Hertogenbosch,51.6833371426996,5.31666048481418
Netherlands,Zeeland,Provincial capital,Middelburg,51.5019961773327,3.60999954067327
Belgium,West-Vlaanderen,Provincial capital,Bruges,51.2100000951781,3.22000254618339
Belgium,Antwerpen,Provincial capital,Antwerpen,51.2070030206262,4.42600260841286
Belgium,Oost-Vlaanderen,Provincial capital,Gent,51.048000032481,3.73599946072818
Belgium,Limburg,Provincial capital,Hasselt,50.9640031748061,5.48399756100437
France,Nord-Pas-de-Calais,Provincial capital,Lille,50.6320020799729,3.06299760773945
Belgium,Bruxelles-Brussel,National capital and provincial capital enclave,Brussels,50.8370040644169,4.3679976071549
Netherlands,Noord-Holland,Provincial capital,Haarlem,52.3870021248374,4.63200345222384
Netherlands,Noord-Holland,National capital,Amsterdam,52.3730430817323,4.89483949330585
Netherlands,Utrecht,Provincial capital,Utrecht,52.1000011669361,5.11200055509374
Netherlands,Zuid-Holland,Provincial capital,The Hague,52.0759980931354,4.28100350944439
Netherlands,Zuid-Holland,Other,Rotterdam,51.9255901607658,4.48515060530494
Netherlands,Groningen,Provincial capital,Groningen,53.2189980298538,6.57500451780379
Netherlands,Friesland,Provincial capital,Leeuwarden,53.1990001570569,5.78700045778373
Netherlands,Drenthe,Provincial capital,Assen,53.0000010923506,6.55000258463616
Netherlands,Overijssel,Provincial capital,Zwolle,52.5240000888832,6.09699652851754
Netherlands,Gelderland,Provincial capital,Arnhem,51.9879960344566,5.92299956246256
Germany,Nordrhein-Westfalen,Other,Duisburg,51.4893330367628,6.77529948504531
Germany,Nordrhein-Westfalen,Provincial capital,Dusseldorf,51.2409961774496,6.79799755470947
Netherlands,Limburg,Provincial capital,Maastricht,50.8529970671773,5.67700247660684
Germany,Nordrhein-Westfalen,Other,Dortmund,51.5138130344693,7.46641848904403
Germany,Nordrhein-Westfalen,Other,Essen,51.3540451808513,7.12243852857179
Germany,Nordrhein-Westfalen,Other,Cologne,50.9423491415479,6.93486958569062
Germany,Nordrhein-Westfalen,Other,Bonn,50.7345571026096,7.09982154590065
Germany,Bremen,Other,Bremerhaven,53.5500000998363,8.58330047079707
Denmark,Arhus,Provincial capital,Arhus,56.1548070559577,10.2127775195126
Denmark,Vejle,Provincial capital,Vejle,55.7090010283675,9.53499649844593
Denmark,Fyn,Provincial capital,Odense,55.3989960215161,10.3920036037148
Denmark,Ribe,Provincial capital,Ribe,55.3332960301051,8.78329856035398
Denmark,Sonderjylland,Provincial capital,Abenra,55.0479960787367,9.41400047327815
Germany,Schleswig-Holstein,Provincial capital,Kiel,54.3249991300466,10.1210045846915
Germany,Hamburg,Provincial capital,Hamburg,53.5709971629675,10.027998465642
France,Franche-Comte,Provincial capital,Besancon,47.2480020757823,6.01800356572968
Switzerland,Neuchatel,Provincial capital,Neuchatel,46.9989991447407,6.9229986153974
Switzerland,Fribourg,Provincial capital,Fribourg,46.8000000800345,7.14999652233956
Switzerland,Vaud,Provincial capital,Lausanne,46.524996025491,6.62300156380385
Switzerland,Valais,Provincial capital,Sion,46.2390030285578,7.35399948193293
Switzerland,Geneve,Provincial capital,Geneva,46.2020040265487,6.13400446664431
Italy,Valle d'Aosta,Provincial capital,Aosta,45.7370010670722,7.31500259570615
Italy,Piemonte,Other,Turin,45.074871159526,7.66642551471853
Switzerland,Basel-Stadt,Provincial capital,Basel,47.5470001025252,7.57600259558924
Switzerland,Basel-Landschaft,Provincial capital,Liestal,47.4830011176471,7.73700346795206
Switzerland,Aargau,Provincial capital,Aarau,47.3900041001988,8.03400361047736
Switzerland,Jura,Provincial capital,Delemont,47.3699971258007,7.34499948764329
Switzerland,Solothurn,Provincial capital,Solothurn,47.2120020986237,7.53699660776121
Switzerland,Luzern,Provincial capital,Luzern,47.0580031708493,8.30300457979945
Switzerland,Nidwalden,Provincial capital,Stans,46.95000307389,8.38330254672383
Switzerland,Bern,National and provincial capital,Bern,46.9479960880711,7.44599747453057
Switzerland,Obwalden,Provincial capital,Sarnen,46.8990000172204,8.24300152884024
Germany,Hessen,Provincial capital,Wiesbaden,50.0740021030481,8.24100347913898
Germany,Rheinland-Pfalz,Provincial capital,Mainz,50.0020021487311,8.24900461406165
Luxembourg,Diekirch,Provincial capital,Diekirch,49.8833010509491,6.16670155544875
Luxembourg,Grevenmacher,Provincial capital,Grevenmacher,49.6999981113186,6.33330057451889
Belgium,Luxembourg,Provincial capital,Arlon,49.6833031268759,5.81670047203627
Luxembourg,Luxembourg,National and provincial capital,Luxembourg,49.608000118721,6.12000057746758
Germany,Saarland,Provincial capital,Saarbrucken,49.2720030899689,7.04500260153344
France,Lorraine,Provincial capital,Nancy,48.6860041053247,6.17799647712428
France,Alsace,Provincial capital,Strasbourg,48.5829991326186,7.76799955022349
Switzerland,Sankt Gallen,Provincial capital,Saint Gallen,47.4229980666879,9.36199855724161
Switzerland,Appenzell Ausser-Rhoden,Provincial capital,Herisau,47.3832990332951,9.28330247213836
Switzerland,Appenzell Inner-Rhoden,Provincial capital,Appenzell,47.3333041030774,9.41670050466178
Liechtenstein,Liechtenstein,National capital,Vaduz,47.1429990533749,9.52100154538681
Switzerland,Graubunden,Provincial capital,Chur,46.8569971203242,9.53499649844593
Switzerland,Ticino,Provincial capital,Bellinzona,46.1970001316615,9.01999860875179
Italy,Trentino-Alto Adige,Provincial capital,Trento,46.0680031370547,11.1200046127757
Italy,Lombardia,Provincial capital,Milan,45.4730041581208,9.18999947540422
Switzerland,Schaffhausen,Provincial capital,Schaffhausen,47.7060030906704,8.63299852333014
Switzerland,Thurgau,Provincial capital,Frauenfeld,47.5679971656564,9.10800050194686
Austria,Vorarlberg,Provincial capital,Bregenz,47.5166970658185,9.76670158807426
Switzerland,Zurich,Provincial capital,Zurich,47.4010021441897,8.53399858614415
Switzerland,Zug,Provincial capital,Zug,47.1789990305334,8.4870005649947
Switzerland,Glarus,Provincial capital,Glarus,47.0500020359266,9.06669958673297
Switzerland,Schwyz,Provincial capital,Schwyz,47.0199960423882,8.64800160284116
Switzerland,Uri,Provincial capital,Altdorf,46.8790021444236,8.63800258370088
Norway,Sogn Og Fjordane,Provincial capital,Hermansverk,61.1832961244924,6.84999947074601
Norway,Hordaland,Provincial capital,Vossavangen,60.6300031647702,6.44100346282622
Norway,Rogaland,Provincial capital,Stavanger,58.9733460869645,5.69597451620029
Norway,Aust-Agder,Provincial capital,Arendal,58.4647560555222,8.76600055345705
Norway,Vest-Agder,Provincial capital,Kristiansand,58.2010020765826,7.92800156321934
Denmark,Nordjylland,Provincial capital,Alborg,57.0349980909142,9.93200453912547
Denmark,Viborg,Provincial capital,Viborg,56.45300414179,9.41699754783005
Norway,Buskerud,Provincial capital,Drammen,59.6999970803336,10.1999975474793
Norway,Oppland,Provincial capital,Lillehammer,61.1199991212967,10.4820035466112
Norway,Hedmark,Provincial capital,Hamar,60.8200020697032,11.0690015561061
Norway,Oslo,National and provincial capital,Oslo,59.9380021328679,10.7119985281053
Norway,Ostfold,Provincial capital,Moss,59.4330030968303,10.6689966063583
Norway,Vestfold,Provincial capital,Tonsberg,59.2640010895448,10.4210014708013
Norway,Telemark,Provincial capital,Skien,59.2070040492551,9.61499758768568
Norway,Nordland,Provincial capital,Bodo,67.2408090868849,14.3342465148419
Norway,Nord-Trondelag,Provincial capital,Steinkjer,64.0140031689607,11.4990035632746
Sweden,Jamtlands,Provincial capital,Ostersund,63.1833031664797,14.6500025753017
Sweden,Kronobergs,Provincial capital,Vaxjo,56.883996072208,14.8220014916554
Sweden,Kalmar,Provincial capital,Kalmar,56.6669971844061,16.369002477524
Sweden,Ostergotlands,Provincial capital,Linkoping,58.4019990255065,15.638004559395
Sweden,Jonkopings,Provincial capital,Jonkoping,57.786003148925,14.1779975057532
Sweden,Kopparbergs,Provincial capital,Falun,60.6130020355579,15.6470045536846
Norway,Akershus,Provincial capital,Baerum,59.9134860597237,11.3472365136119
Sweden,Vastmanlands,Provincial capital,Vasteras,59.6169990820256,16.5590015479407
Sweden,Varmlands,Provincial capital,Karlstad,59.3880031253821,13.5109985725022
Sweden,Orebro,Provincial capital,Orebro,59.2800030284228,15.2289996153576
Sweden,Skaraborgs,Provincial capital,Mariestad,58.7050020877695,13.8279965878244
Sweden,Alvsborgs,Provincial capital,Vannersborg,58.3630021392797,12.330000608924
Sweden,Goteborgs Och Bohus,Provincial capital,Goteborg,57.7410031774769,11.7929975296468
Sweden,Hallands,Provincial capital,Halmstad,56.6620020601529,12.8549975177584
Sweden,Norrbottens,Provincial capital,Lulea,65.5790041434087,22.220001596762
Sweden,Vasterbottens,Provincial capital,Umea,63.8240040985441,20.2519985980144
Finland,Vaasa,Provincial capital,Vaasa,63.0939961036644,21.6090005134664
Sweden,Vasternorrlands,Provincial capital,Harnosand,62.633997039075,17.9340036174556
Sweden,Gavleborgs,Provincial capital,Gavle,60.6789990701372,17.1829985594448
Finland,Turku Ja Pori,Provincial capital,Turku,60.4490040886432,22.2589984829888
Finland,Ahvenanmaa,Provincial capital,Mariehamn,60.0969961848955,19.949004471869
Sweden,Uppsala,Provincial capital,Uppsala,59.8539961735916,17.6470024940706
Sweden,Sodermanlands,Provincial capital,Nykoping,58.7639971777605,17.0150045131275
Sweden,Gotlands,Provincial capital,Visby,57.6350011302188,18.2999975381448
Sweden,Stockholms,National and provincial capital,Stockholm,59.3311680935948,17.9914506078147
Czech Republic,Vychodocesky,Provincial capital,Hradec Kralove,50.2059961722068,15.8120015254499
Czech Republic,Stredocesky,National and provincial capital,Prague,50.1059970446865,14.4569974942155
Czech Republic,Jihomoravsky,Provincial capital,Brno,49.2030000447201,16.6159985882304
Czech Republic,Jihocesky,Provincial capital,Ceske Budejovice,48.9740040880767,14.4780034934643
Austria,Oberosterreich,Provincial capital,Linz,48.2979960589348,14.2939985721515
Austria,Burgenland,Provincial capital,Eisenstadt,47.8332990787442,16.533297467607
Austria,Wien,National capital and provincial capital enclave,Vienna,48.2021191293654,16.3209786231712
Czech Republic,Zapadocesky,Provincial capital,Plzen,49.7459971076175,13.383999462113
Germany,Bayern,Other,Munich,48.140973082772,11.5429505621993
Austria,Salzburg,Provincial capital,Salzburg,47.8080001024083,13.0519985327635
Austria,Tirol,Provincial capital,Innsbruck,47.2650030395109,11.3499995942697
Italy,Friuli-Venezia Giulia,Provincial capital,Trieste,45.6450030744745,13.7770024672724
Italy,Veneto,Other,Venice,45.4247731182266,12.3707165394027
Croatia,Croatia,Other,Rijeka,45.3332970610902,14.4333005651844
Hungary,Vas,Provincial capital,Szombathely,47.2359960708231,16.6220015079682
Austria,Steiermark,Provincial capital,Graz,47.0649960138364,15.4310045252497
Hungary,Zala,Provincial capital,Zalaegerszeg,46.844001026632,16.8399995861043
Austria,Karnten,Provincial capital,Klagenfurt,46.6180021445405,14.3039975912917
Slovenia,Slovenia,National capital,Ljubljana,46.0683000147394,14.6396075537649
Croatia,Croatia,National capital,Zagreb,45.8070031371716,15.9640025690068
Germany,Berlin,National and provincial capital,Berlin,52.5162690232924,13.3275695343234
Germany,Brandenburg,Provincial capital,Potsdam,52.3950030942764,12.9200044636048
Germany,Sachsen-Anhalt,Provincial capital,Magdeburg,52.1299980588732,11.6090015444516
Germany,Sachsen,Other,Leipzig,51.3493290620475,12.398076614714
Germany,Sachsen,Provincial capital,Dresden,51.0460021482634,13.7050025129553
Germany,Mecklenburg-Vorpommern,Provincial capital,Schwerin,53.6333040774302,11.4166986105314
Denmark,Frederiksborg,Provincial capital,Hillerod,55.9332990694097,12.316698535946
Denmark,Roskilde,Provincial capital,Roskilde,55.6499971677426,12.1167006118727
Sweden,Malmohus,Provincial capital,Malmo,55.5959970365211,13.0230005001933
Denmark,Vestsjalland,Provincial capital,Soro,55.4329981144571,11.566701604387
Denmark,Storstrom,Provincial capital,Nykobing,54.7730011257944,11.8719995940359
Denmark,Staden Kobenhavn,National capital and provincial capital enclave,Copenhagen,55.7199990723584,12.5499965712778
Denmark,Bornholm,Provincial capital,Ronne,55.1167020808172,14.7167015915634
Sweden,Blekinge,Provincial capital,Karlskrona,56.2030021858978,15.2960046109052
Sweden,Kristianstads,Provincial capital,Kristianstad,56.0289961182416,14.1660006023953
Poland,Koszalin,Provincial capital,Koszalin,54.1860031162995,16.1849975562112
Poland,Szczecin,Provincial capital,Szczecin,53.4380040689582,14.5310045998351
Poland,Pila,Provincial capital,Pila,53.1450000258354,16.7450045189548
Poland,Gorzow,Provincial capital,Gorzow Wielkopolski,52.7360040179156,15.2360015599459
Poland,Zielona Gora,Provincial capital,Zielona Gora,51.9419970381578,15.4919974994583
Poland,Leszno,Provincial capital,Leszno,51.8439961258225,16.5660034925291
Poland,Legnica,Provincial capital,Legnica,51.2070030206262,16.1579975733423
Poland,Jelenia Gora,Provincial capital,Jelenia Gora,50.9000040244443,15.7269965413231
Poland,Walbrzych,Provincial capital,Walbrzych,50.7490021712218,16.2870035040667
Czech Republic,Severocesky,Provincial capital,Usti Nad Labem,50.6629981622443,14.0810045543861
Poland,Gdansk,Other,Gdynia,54.5333041683284,18.5499994940371
Russia,Kaliningradskaya oblast',Provincial capital,Kaliningrad,54.7080031160657,20.5029995787573
Poland,Slupsk,Provincial capital,Slupsk,54.4619970940924,17.0330045017068
Poland,Gdansk,Provincial capital,Gdansk,54.3660031675759,18.624996522906
Poland,Elblag,Provincial capital,Elblag,54.1590031334306,19.4049996134871
Poland,Olsztyn,Provincial capital,Olsztyn,53.7779970316291,20.4920015347664
Poland,Bydgoszcz,Provincial capital,Bydgoszcz,53.1119971232288,18.0289985191215
Poland,Torun,Provincial capital,Torun,53.0109991363415,18.6110015698469
Poland,Wloclawek,Provincial capital,Wloclawek,52.6470030998699,19.0670045350337
Poland,Poznan,Provincial capital,Poznan,52.3960021191271,16.8869976072538
Poland,Konin,Provincial capital,Konin,52.2000001289727,18.2520004921448
Poland,Kalisz,Provincial capital,Kalisz,51.7580010529626,18.0829984848593
Poland,Wroclaw,Provincial capital,Wroclaw,51.1219980364994,17.03799962596
Poland,Opole,Provincial capital,Opole,50.6700001068327,17.9280005322343
Poland,Lodz,Provincial capital,Lodz,51.7779990912431,19.4760005429535
Poland,Sieradz,Provincial capital,Sieradz,51.5960011557491,18.7329966198653
Poland,Czestochowa,Provincial capital,Czestochowa,50.810004081548,19.1189975149527
Poland,Lomza,Provincial capital,Lomza,53.172000174188,22.0809964814137
Poland,Ostroleka,Provincial capital,Ostroleca,53.0800021815904,21.5679964759372
Poland,Ciechanow,Provincial capital,Ciechanow,52.8820021417347,20.6219975542238
Poland,Plock,Provincial capital,Plock,52.5449971520144,19.6920005713884
Poland,Warszawa,National and provincial capital,Warsaw,52.244946152748,21.0118775517666
Poland,Siedlce,Provincial capital,Siedlce,52.167996085733,22.2789965212693
Poland,Skierniewice,Provincial capital,Skierniewice,51.9599970267371,20.1420006168375
Poland,Piotrkow,Provincial capital,Piotrkow Trybunalski,51.4089991598844,19.6910015465378
Poland,Radom,Provincial capital,Radom,51.3960030661922,21.1580016086504
Poland,Kielce,Provincial capital,Kielce,50.8730040415754,20.6319965733641
Poland,Katowice,Provincial capital,Katowice,50.2666651294107,18.9999995394861
Poland,Bielsko,Provincial capital,Bielsko-Biala,49.821003072604,19.0530004803733
Czech Republic,Severomoravsky,Provincial capital,Ostrava,49.8189960867852,18.261999511285
Slovakia,Stredoslovensky,Provincial capital,Banska Bystrica,48.7199970966644,19.1500025333417
Slovakia,Bratislava,National capital and provincial capital enclave,Bratislava,48.1500000508981,17.1299976185576
Hungary,Gyor-Moson-Sopron,Provincial capital,Gyor,47.6780040829508,17.638002499781
Hungary,Komarom-Esztergom,Provincial capital,Tatabanya,47.5499971770771,18.4329995682718
Hungary,Budapest,National capital and provincial capital enclave,Budapest,47.5149960592855,19.0940045179026
Hungary,Fejer,Provincial capital,Szekesfehervar,47.190996099375,18.410004620923
Hungary,Veszprem,Provincial capital,Veszprem,47.0909971373383,17.9109995685056
Hungary,Somogy,Provincial capital,Kaposvar,46.3609980785762,17.7939994772567
Hungary,Tolna,Provincial capital,Szekszard,46.3439971148476,18.7129985815848
Hungary,Baranya,Provincial capital,Pecs,46.0749961455255,18.2250005092759
Poland,Tarnobrzeg,Provincial capital,Tarnobrzeg,50.5809990233033,21.6800016084166
Poland,Krakow,Provincial capital,Krakow,50.061996098089,19.9449996018325
Poland,Rzeszow,Provincial capital,Rzeszow,50.0439961095097,22.015998471685
Poland,Tarnow,Provincial capital,Tarnow,50.0069971075006,20.9930044714014
Poland,Krosno,Provincial capital,Krosno,49.690998117029,21.7549984718019
Poland,Nowy Sacz,Provincial capital,Nowy Sacz,49.6230030327484,20.7019984779799
Hungary,Nograd,Provincial capital,Salgotarjan,48.1050000794499,19.826001626366
Hungary,Borsod-Abauj-Zemplen,Provincial capital,Miskolc,48.1050000794499,20.7999995557989
Hungary,Heves,Provincial capital,Eger,47.8950031362364,20.3830025784401
Slovakia,Vychodoslovensky,Provincial capital,Kosice,48.6999990583838,21.249999601248
Hungary,Szabolcs-Szatmar-Bereg,Provincial capital,Nyiregyhaza,47.9570040714132,21.7220045053128
Ukraine,Zakarpats'ka,Provincial capital,Uzhhorod,48.6219960188453,22.311000564509
Hungary,Hajdu-Bihar,Provincial capital,Debrecen,47.5319970230142,21.6410045567061
Hungary,Jasz-Nagykun-Szolnok,Provincial capital,Szolnok,47.1699990362438,20.1879996131364
Romania,Bihor,Provincial capital,Oradea,47.0580031708493,21.9420004676666
Hungary,Bacs-Kiskun,Provincial capital,Kecskemet,46.9060021272925,19.6929995962391
Hungary,Bekes,Provincial capital,Bekescsaba,46.6720021102783,21.1010045683607
Hungary,Csongrad,Provincial capital,Szeged,46.2560041577701,20.1570035308649
Romania,Arad,Provincial capital,Arad,46.1899980215895,21.3260045910852
Romania,Timis,Provincial capital,Timisoara,45.7560000805021,21.2380025324065
Romania,Caras-Severin,Provincial capital,Resita,45.2909971210256,21.8919966013314
Svalbard,Svalbard and Jan Mayen,National and provincial capital,Longyearbyen,78.2000011552454,15.6600004818931
Norway,Troms,Provincial capital,Tromso,69.6670020828594,18.9540005431873
Norway,Nordland,Other,Narvik,68.3499960784848,17.29999848521
Norway,Finnmark,Provincial capital,Vadso,70.0820011760006,29.7510035665119
Russia,Murmanskaya oblast',Provincial capital,Murmansk,68.9640031724499,33.0859985637342
Norway,Finnmark,Other,Hammerfest,70.6770001549345,23.7079985565221
Belarus,Vitebsk,Provincial capital,Vitsyebsk,55.1979990725923,30.2210014847579
Russia,Smolenskaya oblast',Provincial capital,Smolensk,54.7890030646725,32.0370036054323
Belarus,Mogilev,Provincial capital,Mahilyow,53.9109990617561,30.3419975099257
Belarus,Gomel',Provincial capital,Homyel',52.4439991651272,30.9799985760902
Ukraine,Chernigov,Provincial capital,Chernihiv,51.5040031631515,31.3119995054397
Ukraine,Nikolayev,Provincial capital,Mykolayiv,46.9666980583328,32.0000046034232
Ukraine,Kherson,Provincial capital,Kherson,46.5380010553007,32.5410036166192
Belarus,Minsk,National and provincial capital,Minsk,53.8999381339747,27.5755595196673
Ukraine,Volyn,Provincial capital,Kovel',50.7333330199825,25.3333355350516
Ukraine,Rovno,Provincial capital,Rivne,50.6666970529949,26.1666994934785
Ukraine,L'viv,Provincial capital,L'viv,49.8373111562516,24.034518501595
Poland,Przemysl,Provincial capital,Przemysl,49.789998054215,22.7790005985374
Ukraine,Ternopl',Provincial capital,Ternopil',49.5510030784313,25.6040016009526
Ukraine,Khmel'nitskiy,Provincial capital,Khmel'nyts'kyz,49.4170020234538,26.9990015432644
Ukraine,Ivano-Frankovsk,Provincial capital,Ivano-frankivs'k,48.916665158547,24.7166644851406
Ukraine,Chernovtsy,Provincial capital,Chernivtsi,48.2820030561744,25.9450025245918
Romania,Satu Mare,Provincial capital,Satu Mare,47.7919981635303,22.8850024803118
Romania,Maramures,Provincial capital,Baia Mare,47.6540011746338,23.5909986307568
Romania,Salaj,Provincial capital,Zalau,47.1750030966146,23.0630044818868
Romania,Cluj,Provincial capital,Cluj-Napoca,46.7769960310844,23.5999986250465
Romania,Alba,Provincial capital,Alba Lulia,46.0770031313444,23.5800005867659
Romania,Hunedoara,Provincial capital,Deva,45.8833230424123,22.9166735704291
